0.513894	0.221573	0.170575	0.148373	0.134788	0.125004	0.117224	0.110755	0.104628	0.097581	0.090204	0.085545	0.083525	0.082933	0.083026	0.083045
0.221573	0.518498	0.221433	0.170637	0.148077	0.133642	0.122785	0.114053	0.106119	0.097568	0.088884	0.083026	0.080027	0.078550	0.077937	0.077450
0.170575	0.221433	0.524823	0.221703	0.170129	0.146760	0.131273	0.119538	0.109374	0.099041	0.088864	0.081697	0.077658	0.075250	0.073861	0.072724
0.148373	0.170637	0.221703	0.523878	0.220901	0.168271	0.143975	0.127840	0.114767	0.102260	0.090359	0.081771	0.076667	0.073350	0.071227	0.069472
0.134788	0.148077	0.170129	0.220901	0.523252	0.219277	0.165347	0.140670	0.123202	0.107727	0.093629	0.083337	0.077028	0.072740	0.069873	0.067513
0.125004	0.133642	0.146760	0.168271	0.219277	0.521523	0.215839	0.162493	0.136439	0.116323	0.099126	0.086583	0.078767	0.073327	0.069619	0.066605
0.117224	0.122785	0.131273	0.143975	0.165347	0.215839	0.523231	0.215549	0.160095	0.130440	0.108077	0.092177	0.082263	0.075300	0.070530	0.066726
0.110755	0.114053	0.119538	0.127840	0.140670	0.162493	0.215549	0.531197	0.218041	0.156753	0.123329	0.101543	0.088356	0.079180	0.072944	0.068091
0.104628	0.106119	0.109374	0.114767	0.123202	0.136439	0.160095	0.218041	0.541936	0.222254	0.153527	0.118336	0.098981	0.086079	0.077542	0.071117
0.097581	0.097568	0.099041	0.102260	0.107727	0.116323	0.130440	0.156753	0.222254	0.569260	0.235500	0.155288	0.120309	0.099459	0.086515	0.077278
0.090204	0.088884	0.088864	0.090359	0.093629	0.099126	0.108077	0.123329	0.153527	0.235500	0.597608	0.245361	0.164319	0.125152	0.103479	0.089145
0.085545	0.083026	0.081697	0.081771	0.083337	0.086583	0.092177	0.101543	0.118336	0.155288	0.245361	0.592667	0.252042	0.168016	0.130297	0.107856
0.083525	0.080027	0.077658	0.076667	0.077028	0.078767	0.082263	0.088356	0.098981	0.120309	0.164319	0.252042	0.577364	0.237968	0.166196	0.131497
0.082933	0.078550	0.075250	0.073350	0.072740	0.073327	0.075300	0.079180	0.086079	0.099459	0.125152	0.168016	0.237968	0.562578	0.231487	0.164931
0.083026	0.077937	0.073861	0.071227	0.069873	0.069619	0.070530	0.072944	0.077542	0.086515	0.103479	0.130297	0.166196	0.231487	0.553850	0.223257
0.083045	0.077450	0.072724	0.069472	0.067513	0.066605	0.066726	0.068091	0.071117	0.077278	0.089145	0.107856	0.131497	0.164931	0.223257	0.550534
