2.307633	2.008127	1.937915	1.887117	1.827948	1.756249	1.678165	1.612261	1.560052	1.514303	1.473054	1.433776	1.396833	1.356467	1.313941	1.272644
2.008127	2.288335	1.979905	1.904794	1.838588	1.763798	1.684409	1.617664	1.564773	1.518420	1.476630	1.436845	1.399434	1.358568	1.315531	1.273760
1.937915	1.979905	2.264080	1.950460	1.859107	1.777942	1.696324	1.628280	1.574370	1.527126	1.484543	1.444014	1.405913	1.364301	1.320491	1.277980
1.887117	1.904794	1.950460	2.234646	1.909153	1.804598	1.717892	1.647586	1.592041	1.543407	1.499599	1.457929	1.418772	1.376020	1.331029	1.287388
1.827948	1.838588	1.859107	1.909153	2.197929	1.864745	1.756907	1.681520	1.623075	1.572138	1.526347	1.482844	1.442000	1.397432	1.350562	1.305126
1.756249	1.763798	1.777942	1.804598	1.864745	2.164624	1.829909	1.734936	1.670836	1.616298	1.567571	1.521392	1.478096	1.430899	1.381315	1.333291
1.678165	1.684409	1.696323	1.717892	1.756906	1.829909	2.142477	1.819261	1.734363	1.673728	1.621113	1.571555	1.525196	1.474729	1.421777	1.370547
1.612261	1.617663	1.628280	1.647586	1.681520	1.734936	1.819261	2.137634	1.816746	1.734186	1.675993	1.622867	1.573462	1.519786	1.463543	1.409186
1.560052	1.564773	1.574371	1.592041	1.623075	1.670836	1.734363	1.816746	2.134491	1.810837	1.731983	1.673685	1.621131	1.564359	1.504996	1.447694
1.514303	1.518419	1.527126	1.543407	1.572138	1.616298	1.673729	1.734186	1.810837	2.132398	1.810916	1.731406	1.673678	1.613273	1.550519	1.490083
1.473054	1.476630	1.484543	1.499599	1.526347	1.567571	1.621113	1.675993	1.731983	1.810916	2.135595	1.813449	1.734981	1.668375	1.601406	1.537390
1.433776	1.436845	1.444014	1.457929	1.482844	1.521392	1.571555	1.622867	1.673685	1.731406	1.813449	2.141852	1.827727	1.736799	1.662187	1.593167
1.396833	1.399434	1.405913	1.418772	1.442000	1.478095	1.525196	1.573462	1.621130	1.673678	1.734981	1.827727	2.159756	1.835558	1.737207	1.659113
1.356467	1.358568	1.364301	1.376020	1.397432	1.430899	1.474729	1.519786	1.564359	1.613273	1.668375	1.736799	1.835558	2.193059	1.861548	1.754460
1.313941	1.315531	1.320491	1.331029	1.350562	1.381315	1.421777	1.463543	1.504996	1.550519	1.601406	1.662187	1.737207	1.861548	2.246353	1.907552
1.272644	1.273759	1.277980	1.287388	1.305126	1.333291	1.370547	1.409186	1.447694	1.490083	1.537389	1.593167	1.659113	1.754460	1.907552	2.333495
