0.551939	0.249929	0.193282	0.167778	0.152070	0.140498	0.131073	0.122961	0.114842	0.104725	0.093903	0.087460	0.084402	0.083150	0.082876	0.082767
0.249929	0.555849	0.247995	0.192468	0.166814	0.149980	0.137081	0.126457	0.116402	0.104741	0.092490	0.084805	0.080755	0.078643	0.077681	0.077074
0.193282	0.247995	0.556095	0.246835	0.191343	0.164706	0.146565	0.132546	0.120022	0.106454	0.092503	0.083412	0.078275	0.075226	0.073487	0.072223
0.167778	0.192468	0.246835	0.554975	0.245346	0.188792	0.161057	0.142049	0.126218	0.110226	0.094231	0.083559	0.077274	0.073290	0.070802	0.068911
0.152070	0.166814	0.191343	0.245346	0.555213	0.243221	0.185322	0.157004	0.136102	0.116686	0.097984	0.085340	0.077708	0.072693	0.069425	0.066910
0.140498	0.149980	0.164706	0.188792	0.243221	0.556039	0.239719	0.182358	0.151831	0.126945	0.104311	0.088972	0.079593	0.073309	0.069134	0.065927
0.131073	0.137081	0.146565	0.161057	0.185322	0.239719	0.557028	0.241080	0.180096	0.144023	0.114740	0.095293	0.083416	0.075408	0.070054	0.065986
0.122961	0.126457	0.132546	0.142049	0.157004	0.182358	0.241080	0.567883	0.248241	0.176606	0.132835	0.106071	0.090215	0.079635	0.072605	0.067361
0.114842	0.116402	0.120022	0.126218	0.136102	0.151831	0.180096	0.248241	0.591719	0.259915	0.169662	0.125830	0.102350	0.087350	0.077619	0.070561
0.104725	0.104741	0.106454	0.110226	0.116686	0.126945	0.144023	0.176606	0.259915	0.663581	0.277360	0.172036	0.128092	0.103230	0.088078	0.077595
0.093903	0.092490	0.092503	0.094231	0.097984	0.104311	0.114740	0.132835	0.169662	0.277360	0.734067	0.298981	0.187011	0.137001	0.110168	0.092950
0.087460	0.084805	0.083412	0.083559	0.085340	0.088972	0.095293	0.106071	0.125830	0.172036	0.298981	0.703328	0.303852	0.193330	0.144903	0.117035
0.084402	0.080755	0.078275	0.077274	0.077708	0.079593	0.083416	0.090215	0.102350	0.128092	0.187011	0.303852	0.656701	0.284257	0.192426	0.148181
0.083150	0.078643	0.075226	0.073290	0.072693	0.073309	0.075408	0.079635	0.087350	0.103230	0.137001	0.193330	0.284257	0.625648	0.271791	0.191369
0.082876	0.077681	0.073487	0.070802	0.069425	0.069134	0.070054	0.072605	0.077619	0.088078	0.110168	0.144903	0.192426	0.271791	0.605144	0.259839
0.082767	0.077074	0.072223	0.068911	0.066910	0.065927	0.065986	0.067361	0.070561	0.077595	0.092950	0.117035	0.148181	0.191369	0.259839	0.597643
