4.768762	4.468002	4.403329	4.362915	4.322383	4.274295	4.219977	4.163294	4.108832	4.058564	4.013062	3.969853	3.928692	3.884408	3.840222	3.800170
4.468001	4.752950	4.446928	4.380336	4.332178	4.279907	4.223190	4.165450	4.110586	4.060099	4.014428	3.971064	3.929759	3.885322	3.840986	3.800805
4.403328	4.446927	4.735315	4.425020	4.350131	4.290001	4.229655	4.170422	4.115000	4.064217	4.018319	3.974750	3.933252	3.888608	3.844069	3.803706
4.362914	4.380336	4.425021	4.716573	4.397060	4.309571	4.241690	4.179848	4.123520	4.072289	4.026065	3.982209	3.940444	3.895518	3.850700	3.810089
4.322382	4.332177	4.350131	4.397059	4.690187	4.359715	4.264715	4.196525	4.138294	4.086244	4.039497	3.995205	3.953047	3.907708	3.862487	3.821519
4.274295	4.279907	4.290002	4.309570	4.359715	4.655581	4.318963	4.226368	4.162932	4.109085	4.061390	4.016394	3.973630	3.927672	3.881855	3.840364
4.219977	4.223190	4.229655	4.241690	4.264716	4.318963	4.621903	4.287268	4.201130	4.142463	4.092943	4.046824	4.003175	3.956352	3.909722	3.867527
4.163293	4.165450	4.170422	4.179848	4.196525	4.226368	4.287268	4.598448	4.268942	4.187502	4.133405	4.085386	4.040480	3.992523	3.944874	3.901819
4.108831	4.110586	4.115001	4.123520	4.138294	4.162932	4.201130	4.268942	4.583697	4.257854	4.182267	4.129835	4.083007	4.033583	3.984718	3.940685
4.058564	4.060100	4.064218	4.072289	4.086245	4.109086	4.142464	4.187503	4.257855	4.580039	4.256728	4.182348	4.131018	4.079325	4.028879	3.983690
4.013061	4.014428	4.018320	4.026065	4.039497	4.061390	4.092943	4.133405	4.182267	4.256728	4.587095	4.260459	4.187414	4.130454	4.077472	4.030726
3.969852	3.971064	3.974750	3.982209	3.995205	4.016394	4.046824	4.085386	4.129835	4.182348	4.260460	4.592886	4.274540	4.193339	4.134372	4.084857
3.928692	3.929759	3.933252	3.940444	3.953047	3.973629	4.003174	4.040480	4.083007	4.131017	4.187413	4.274540	4.608645	4.285730	4.204087	4.148212
3.884407	3.885321	3.888608	3.895517	3.907708	3.927672	3.956352	3.992523	4.033583	4.079325	4.130453	4.193338	4.285730	4.638934	4.315807	4.235436
3.840221	3.840986	3.844069	3.850700	3.862487	3.881855	3.909722	3.944874	3.984718	4.028879	4.077472	4.134372	4.204087	4.315807	4.682941	4.361043
3.800169	3.800805	3.803706	3.810089	3.821520	3.840364	3.867527	3.901819	3.940685	3.983690	4.030726	4.084857	4.148212	4.235436	4.361043	4.743770
