0.538375	0.243535	0.183493	0.151523	0.132327	0.119420	0.108197	0.098690	0.092667	0.088980	0.085978	0.083779	0.082029	0.080149	0.077965	0.075505
0.243535	0.544714	0.241908	0.177163	0.146312	0.127920	0.113395	0.101105	0.092785	0.087312	0.082956	0.079644	0.077072	0.074555	0.071960	0.069291
0.183493	0.241908	0.554857	0.242313	0.174725	0.144369	0.124059	0.107467	0.095841	0.087949	0.081834	0.077130	0.073545	0.070215	0.067021	0.063909
0.151523	0.177163	0.242313	0.562715	0.244171	0.176601	0.144023	0.120107	0.103405	0.092044	0.083510	0.076972	0.072083	0.067712	0.063728	0.059992
0.132327	0.146312	0.174725	0.244171	0.562130	0.246967	0.179698	0.141833	0.117020	0.100628	0.088768	0.079820	0.073269	0.067593	0.062618	0.058094
0.119420	0.127920	0.144369	0.176601	0.246967	0.567074	0.254037	0.179745	0.139610	0.115023	0.098165	0.085801	0.076984	0.069581	0.063327	0.057808
0.108197	0.113395	0.124059	0.144023	0.179698	0.254037	0.590994	0.265690	0.183115	0.141424	0.115308	0.097072	0.084529	0.074379	0.066148	0.059127
0.098690	0.101105	0.107467	0.120107	0.141833	0.179745	0.265690	0.613541	0.275073	0.190750	0.146437	0.117838	0.099027	0.084370	0.072932	0.063492
0.092667	0.092785	0.095841	0.103405	0.117020	0.139610	0.183115	0.275073	0.612225	0.276021	0.193428	0.148394	0.120545	0.099651	0.083857	0.071159
0.089131	0.087470	0.088066	0.092034	0.100449	0.114926	0.141365	0.190616	0.275834	0.677826	0.276353	0.194462	0.151910	0.121588	0.099782	0.082676
0.085978	0.082956	0.081834	0.083510	0.088768	0.098165	0.115308	0.146437	0.193428	0.276187	0.607395	0.272860	0.197620	0.152742	0.121837	0.098355
0.083779	0.079644	0.077130	0.076972	0.079820	0.085801	0.097072	0.117838	0.148394	0.194325	0.272860	0.607695	0.281025	0.199971	0.153957	0.120860
0.082029	0.077072	0.073545	0.072083	0.073269	0.076984	0.084529	0.099027	0.120545	0.151751	0.197620	0.281025	0.607773	0.275936	0.197305	0.149555
0.080149	0.074555	0.070215	0.067712	0.067593	0.069581	0.074379	0.084370	0.099651	0.121678	0.152742	0.199971	0.275936	0.614335	0.279716	0.194924
0.077965	0.071960	0.067021	0.063728	0.062618	0.063327	0.066148	0.072932	0.083857	0.099757	0.121837	0.153957	0.197305	0.279716	0.622097	0.280344
0.075505	0.069291	0.063909	0.059992	0.058094	0.057808	0.059127	0.063492	0.071159	0.082581	0.098355	0.120860	0.149555	0.194924	0.280344	0.639946
