0.561258	0.272566	0.215106	0.184921	0.159525	0.135849	0.115516	0.101968	0.093507	0.087551	0.083235	0.079925	0.077531	0.075799	0.074802	0.074598
0.272566	0.560531	0.266701	0.209969	0.174850	0.145559	0.121443	0.105296	0.095047	0.087685	0.082230	0.077938	0.074692	0.072108	0.070312	0.069410
0.215106	0.266701	0.562351	0.269001	0.204381	0.163879	0.133248	0.112938	0.099983	0.090608	0.083601	0.078025	0.073706	0.070075	0.067285	0.065453
0.184921	0.209969	0.269001	0.574498	0.273130	0.199935	0.155937	0.128051	0.110453	0.097785	0.088345	0.080835	0.074965	0.069885	0.065770	0.062742
0.159525	0.174850	0.204381	0.273130	0.590699	0.280820	0.200336	0.156960	0.130699	0.112186	0.098573	0.087843	0.079465	0.072116	0.066000	0.061239
0.135849	0.145559	0.163879	0.199935	0.280820	0.607763	0.288531	0.208366	0.166080	0.137593	0.117124	0.101227	0.088906	0.078067	0.068952	0.061677
0.115516	0.121443	0.133248	0.155937	0.200336	0.288531	0.618189	0.296670	0.219909	0.175676	0.145231	0.122025	0.104219	0.088599	0.075439	0.064831
0.101968	0.105296	0.112938	0.128051	0.156960	0.208366	0.296670	0.614156	0.299822	0.223584	0.179923	0.147930	0.123729	0.102634	0.084901	0.070578
0.093507	0.095047	0.099983	0.110453	0.130699	0.166080	0.219909	0.299822	0.618861	0.296177	0.223884	0.179930	0.147913	0.120354	0.097329	0.078772
0.087551	0.087685	0.090608	0.097785	0.112186	0.137593	0.175676	0.223584	0.296177	0.615614	0.299482	0.225905	0.181628	0.144975	0.114779	0.090611
0.083235	0.082230	0.083601	0.088345	0.098573	0.117124	0.145231	0.179923	0.223884	0.299482	0.621076	0.304770	0.230646	0.179408	0.138890	0.106991
0.079925	0.077938	0.078025	0.080835	0.087843	0.101227	0.122025	0.147930	0.179930	0.225905	0.304770	0.638319	0.321382	0.233552	0.175010	0.130960
0.077531	0.074692	0.073706	0.074965	0.079465	0.088906	0.104219	0.123729	0.147913	0.181628	0.230646	0.321382	0.658414	0.331747	0.232149	0.166625
0.075799	0.072108	0.070075	0.069885	0.072116	0.078067	0.088600	0.102634	0.120354	0.144975	0.179408	0.233552	0.331747	0.702575	0.355707	0.233744
0.074802	0.070312	0.067285	0.065770	0.066000	0.068952	0.075439	0.084901	0.097329	0.114779	0.138890	0.175010	0.232149	0.355707	0.768511	0.378820
0.074598	0.069410	0.065453	0.062742	0.061239	0.061677	0.064831	0.070578	0.078772	0.090611	0.106991	0.130960	0.166625	0.233744	0.378820	0.877235
