0.495532	0.207160	0.156877	0.135505	0.122784	0.113855	0.106948	0.101482	0.096733	0.092241	0.088253	0.085336	0.084154	0.084366	0.085024	0.085274
0.207160	0.504790	0.207865	0.157724	0.136104	0.122622	0.112706	0.105013	0.098414	0.092249	0.086782	0.082604	0.080374	0.079607	0.079460	0.079134
0.156877	0.207865	0.511312	0.208396	0.157800	0.135486	0.121041	0.110421	0.101587	0.093524	0.086471	0.081002	0.077737	0.076020	0.075060	0.074050
0.135505	0.157724	0.208396	0.509406	0.208002	0.156317	0.133172	0.118292	0.106601	0.096297	0.087502	0.080714	0.076455	0.073871	0.072190	0.070567
0.122784	0.136104	0.157800	0.208002	0.509468	0.206339	0.153522	0.130290	0.114308	0.101005	0.090064	0.081771	0.076455	0.073004	0.070634	0.068445
0.113855	0.122622	0.135486	0.156317	0.206339	0.508099	0.202847	0.151071	0.126537	0.108494	0.094530	0.084297	0.077710	0.073275	0.070163	0.067387
0.106948	0.112706	0.121041	0.133172	0.153522	0.202847	0.510799	0.203634	0.149252	0.121159	0.102001	0.088853	0.080525	0.074822	0.070801	0.067336
0.101482	0.105013	0.110421	0.118292	0.130290	0.151071	0.203634	0.517724	0.206876	0.145647	0.114960	0.096592	0.085562	0.078058	0.072815	0.068463
0.096733	0.098414	0.101587	0.106601	0.114308	0.126537	0.149252	0.206876	0.531112	0.209708	0.141360	0.110601	0.094404	0.083886	0.076763	0.071118
0.092241	0.092249	0.093524	0.096297	0.101005	0.108494	0.121159	0.145647	0.209708	0.551337	0.215522	0.141647	0.112042	0.095100	0.084446	0.076558
0.088253	0.086782	0.086471	0.087502	0.090064	0.094530	0.102001	0.114960	0.141360	0.215522	0.563053	0.219851	0.148696	0.116432	0.098636	0.086667
0.085336	0.082604	0.081002	0.080714	0.081771	0.084297	0.088853	0.096592	0.110601	0.141647	0.219851	0.555322	0.225137	0.152691	0.121122	0.102342
0.084154	0.080374	0.077737	0.076455	0.076455	0.077710	0.080525	0.085562	0.094404	0.112042	0.148696	0.225137	0.546555	0.214026	0.150987	0.121817
0.084366	0.079607	0.076020	0.073871	0.073004	0.073275	0.074822	0.078058	0.083886	0.095100	0.116432	0.152691	0.214026	0.535220	0.208504	0.149151
0.085024	0.079460	0.075060	0.072190	0.070634	0.070163	0.070801	0.072815	0.076763	0.084446	0.098636	0.121122	0.150987	0.208504	0.530606	0.202459
0.085273	0.079134	0.074050	0.070567	0.068445	0.067387	0.067336	0.068463	0.071118	0.076558	0.086667	0.102342	0.121817	0.149151	0.202459	0.527560
