Validation,mean MAPE
Validation1,14.997219143973469
Validation2,15.167655540677373
Validation3,12.74902512990906
Validation4,14.758210307087404
Validation5,12.088216633007555
Validation6,12.595042849385226
Validation7,9.969206563223263
Validation8,10.864015213061917
Validation9,12.03137105519818
Validation10,15.063700856543225
