,S2,S2_conf
"('x1', 'x2')",0.006480874408859805,0.010862389961219824
"('x1', 'x3')",0.00722139585707593,0.008434590399004849
"('x1', 'x4')",0.0018447840094106644,0.008566701892763168
"('x1', 'x5')",0.002294509769797284,0.008314310648521008
"('x2', 'x3')",0.06791653596415836,0.025001475522807123
"('x2', 'x4')",0.04599576450337502,0.023471365687470547
"('x2', 'x5')",-0.002073210103539021,0.022442522448576058
"('x3', 'x4')",0.0035779418170560793,0.017850277548862335
"('x3', 'x5')",0.002454662811143797,0.019078883656014917
"('x4', 'x5')",-0.003027023444381307,0.00951619228069637
