,S2,S2_conf
"('x1', 'x2')",0.02008665879961935,0.018218353753358663
"('x1', 'x3')",0.008387965158448252,0.015413631935447297
"('x1', 'x4')",-0.00011926848286510083,0.014970857052311558
"('x1', 'x5')",0.0016742417028404039,0.015119736016530574
"('x2', 'x3')",0.015547914748673342,0.022557138940864682
"('x2', 'x4')",0.030880667584408675,0.021828819463311392
"('x2', 'x5')",0.0012552337197408309,0.019055969451642105
"('x3', 'x4')",0.003447030016080835,0.01828003474225571
"('x3', 'x5')",0.00022594894575382607,0.01713531975850152
"('x4', 'x5')",-0.0011433403320128127,0.013248163104801286
