,S2,S2_conf
"('x1', 'x2')",0.01833053515240174,0.013974222681567307
"('x1', 'x3')",0.009413186187037459,0.01305736800753116
"('x1', 'x4')",0.0012835603315794475,0.012843810811321858
"('x1', 'x5')",0.001739907023999382,0.012192340494484474
"('x2', 'x3')",0.03942974937683985,0.027415952261375675
"('x2', 'x4')",0.016362814984752394,0.024692069451428985
"('x2', 'x5')",0.0028083458600439122,0.02268084812672069
"('x3', 'x4')",0.0017884921390833863,0.017248096393653857
"('x3', 'x5')",0.0040979772386454645,0.016191615182565722
"('x4', 'x5')",-0.001448794154932406,0.010748345789139689
