,S2,S2_conf
"('x1', 'x2')",0.017695399267890266,0.011177659340789662
"('x1', 'x3')",0.006082047802662471,0.007488275241965618
"('x1', 'x4')",0.0011527794850459405,0.006788958785132634
"('x1', 'x5')",0.0007080160010990676,0.007793436641721509
"('x2', 'x3')",0.05077706030976718,0.027903699552151336
"('x2', 'x4')",0.018371004717042394,0.027813165662513024
"('x2', 'x5')",0.010872737353516713,0.02654947843076936
"('x3', 'x4')",0.0017147441418374765,0.014108367608089407
"('x3', 'x5')",0.004580188055878582,0.012340135289582893
"('x4', 'x5')",0.0003394344416023688,0.0160767614270921
