,S2,S2_conf
"('x1', 'x2')",0.001104873865605812,0.011501565536075163
"('x1', 'x3')",0.015136540029978773,0.013942799602971017
"('x1', 'x4')",0.012925008111417242,0.012978502829641896
"('x1', 'x5')",-1.2226606350876357e-05,0.011607450368864704
"('x2', 'x3')",0.03853161483238665,0.013553535435952333
"('x2', 'x4')",0.04578733032327861,0.014267533844438027
"('x2', 'x5')",-0.002104038858868968,0.01285164063437908
"('x3', 'x4')",0.044471137348271586,0.023651370623400704
"('x3', 'x5')",0.0070500277627465885,0.02012108818250898
"('x4', 'x5')",-0.0032089923319536355,0.013367186889223469
