,S2,S2_conf
"('x1', 'x2')",0.01439135644926448,0.006597611740998753
"('x1', 'x3')",0.004993588173751513,0.006400496151619551
"('x1', 'x4')",0.002071976462700298,0.00628707470550187
"('x1', 'x5')",0.000987101246023108,0.006180014268388383
"('x2', 'x3')",0.02995710629359826,0.021070219773577203
"('x2', 'x4')",0.021279342584194838,0.022615374205650178
"('x2', 'x5')",0.006759199962977995,0.019537428077114866
"('x3', 'x4')",0.004953130504331438,0.01137841843133221
"('x3', 'x5')",0.0038930941054822737,0.010482817482667195
"('x4', 'x5')",0.0001810674515199933,0.020823661241869466
