,S2,S2_conf
"('x1', 'x2')",0.014608399917990844,0.015427807968756247
"('x1', 'x3')",0.01082863135224088,0.01334677446652126
"('x1', 'x4')",-0.0009715103560770863,0.01190432282043943
"('x1', 'x5')",0.0018992904403471317,0.012963935926117831
"('x2', 'x3')",0.02987276779447831,0.02751595489804917
"('x2', 'x4')",0.0356824067688811,0.02423605409972235
"('x2', 'x5')",0.00160551868484414,0.024684726114942226
"('x3', 'x4')",0.0016318637152915594,0.01425832520650477
"('x3', 'x5')",0.0061680128104408954,0.014843025515348723
"('x4', 'x5')",-0.00020732470056548935,0.010977908057624115
