,S2,S2_conf
"('x1', 'x2')",0.011409727487094845,0.01014960853022068
"('x1', 'x3')",0.0031411434459990284,0.01021018584570088
"('x1', 'x4')",-0.00045223119020399404,0.008560744989465435
"('x1', 'x5')",0.0011301400376849055,0.008544822094017518
"('x2', 'x3')",0.05219657159793095,0.02645647919756719
"('x2', 'x4')",0.0357948281736422,0.025365022994278168
"('x2', 'x5')",0.0027521065954766097,0.025175571412976085
"('x3', 'x4')",0.003577813854999933,0.016602676504060075
"('x3', 'x5')",0.007142888832012827,0.01627156068631333
"('x4', 'x5')",-0.0019929137545907916,0.01009921652047438
