,S2,S2_conf
"('x1', 'x2')",0.015457053830702061,0.01183902304769798
"('x1', 'x3')",0.008046600321476527,0.010622437074252828
"('x1', 'x4')",0.00605217627021426,0.010277660302563425
"('x1', 'x5')",0.001690285954468104,0.009872549701598505
"('x2', 'x3')",0.04223435771966394,0.028020942042899687
"('x2', 'x4')",0.010749973570368665,0.02646446556188006
"('x2', 'x5')",0.004143954962426056,0.023734319789619034
"('x3', 'x4')",0.0018767854918139704,0.0170924084323297
"('x3', 'x5')",0.0025455254491944758,0.016666470885987578
"('x4', 'x5')",0.0015704361674968815,0.01639211333322453
