,S1,S1_conf
x1,0.003851566443222878,0.0030349052735759133
x2,0.5099040287592058,0.017022592493397784
x3,0.01666331816602814,0.0064731432507116795
x4,0.3683873555289324,0.013365397328053955
x5,0.00805501005200108,0.0035167884356082754
