,ST,ST_conf
x1,0.07125177400935657,0.004558466563412918
x2,0.587537361415564,0.016367957124121493
x3,0.11205260622987229,0.00383920223756451
x4,0.35876726442107065,0.009154552065004568
x5,0.011901503940342076,0.0007017253301482775
