,ST,ST_conf
x1,0.11361580339524345,0.005841003686025517
x2,0.4201128354679018,0.01355561894858362
x3,0.5709713336368643,0.01680024129999593
x4,0.07549611693493895,0.0031646565716559037
x5,0.01978510530996698,0.00147837685781619
