,S1,S1_conf
x1,0.16950704327107155,0.01123541531115006
x2,0.4037412617975959,0.015255783022312135
x3,0.11566072585695851,0.009138987958417036
x4,0.01061457367211132,0.005475968612137199
x5,0.1621736865667607,0.009256846351449686
