,ST,ST_conf
x1,0.18173274241906423,0.005974148622281108
x2,0.17808287511446416,0.005030280566793197
x3,0.7720635018202545,0.0175340204497722
x4,0.16741838740513368,0.005144027479511613
x5,0.04678022563335907,0.0018064439192986145
