,S2,S2_conf
"('x1', 'x2')",0.02271532897402706,0.0171260325332365
"('x1', 'x3')",0.004134735424900393,0.01379602336631551
"('x1', 'x4')",6.446507970620657e-06,0.013159244140355887
"('x1', 'x5')",4.8007196669072605e-05,0.013424389557651595
"('x2', 'x3')",0.018979714154986005,0.023685828054907786
"('x2', 'x4')",0.04436009698631348,0.019882249347237643
"('x2', 'x5')",0.002637171891867199,0.02092120181717692
"('x3', 'x4')",0.0052245095773000745,0.015580561644438145
"('x3', 'x5')",0.001846894500532284,0.017511633389619613
"('x4', 'x5')",-0.0010737871144401584,0.009967666543688984
