,ST,ST_conf
x1,0.24555225935244973,0.030452769377666007
x2,0.2876356385253395,0.02811385978079478
x3,0.216124495680437,0.029089692218744922
x4,0.4890742576090774,0.05217320166197167
x5,0.15117317316822476,0.01644923404848778
