,S2,S2_conf
"('x1', 'x2')",0.016977031090963657,0.016050860334157927
"('x1', 'x3')",0.004610455900839038,0.013249314816246777
"('x1', 'x4')",0.004431865724665751,0.015143945383811835
"('x1', 'x5')",0.0020794872423505473,0.013530445359063257
"('x2', 'x3')",0.07300720245214624,0.01711579792006677
"('x2', 'x4')",0.03736895426515957,0.01929101533376614
"('x2', 'x5')",0.02136520888913615,0.018380796001943263
"('x3', 'x4')",0.008247173672262686,0.011329294347637332
"('x3', 'x5')",0.0063174620736898,0.011812918980067125
"('x4', 'x5')",0.001231519520959734,0.018186590598287825
