,S2,S2_conf
"('x1', 'x2')",0.009154437844135166,0.011686141294011855
"('x1', 'x3')",0.003796495321115867,0.010478286641806943
"('x1', 'x4')",0.0005457326611553463,0.00865353290157353
"('x1', 'x5')",0.00154326941093412,0.008635006429652458
"('x2', 'x3')",0.05108641793877139,0.026178444685400124
"('x2', 'x4')",0.04014555731148406,0.02535658589150155
"('x2', 'x5')",0.0015501873581711123,0.024703353939775588
"('x3', 'x4')",0.004516271460442034,0.01817116038765722
"('x3', 'x5')",0.006026381985838408,0.018190854044023194
"('x4', 'x5')",-0.002066487694342485,0.009144377312518931
