,S2,S2_conf
"('x1', 'x2')",0.01914214483145582,0.011620135074197874
"('x1', 'x3')",0.003041142413887865,0.009362774450152177
"('x1', 'x4')",-0.0009895179695592546,0.00841055690469995
"('x1', 'x5')",0.0016779140947477122,0.008491042895641699
"('x2', 'x3')",0.058395907193077246,0.03224710515500929
"('x2', 'x4')",0.026651862408065684,0.02668899337041191
"('x2', 'x5')",0.009386041376905463,0.027601481658236907
"('x3', 'x4')",0.0046044752894248905,0.016340564870046925
"('x3', 'x5')",0.008247064022915584,0.016882631026316253
"('x4', 'x5')",-0.0013444794281841019,0.009023439502970569
