,ST,ST_conf
x1,0.2091604341020722,0.00853055083192643
x2,0.2584640807060146,0.00869007753755907
x3,0.5352324335821186,0.014588114864957119
x4,0.1289826478432093,0.004023402613349938
x5,0.02282743973509684,0.0014257019123854373
