,S2,S2_conf
"('x1', 'x2')",0.0067599083379420305,0.014265929372526168
"('x1', 'x3')",0.0044555183773885565,0.018046623132551266
"('x1', 'x4')",0.006264671052166897,0.013791342499081007
"('x1', 'x5')",-0.0005019084270995525,0.013848751793522053
"('x2', 'x3')",0.04765633734019736,0.01904298743116993
"('x2', 'x4')",0.02705547242168316,0.01809557925092157
"('x2', 'x5')",0.00955644315457762,0.016705450728528987
"('x3', 'x4')",0.06794174967403535,0.022000271666456548
"('x3', 'x5')",0.002449988223976511,0.024119205825583002
"('x4', 'x5')",0.0004870001034593379,0.01631158353118149
