,ST,ST_conf
x1,0.05678319393120751,0.003762513409456556
x2,0.5912371454709003,0.013346904738234583
x3,0.10776725097473089,0.0033560486331858093
x4,0.3658816460803848,0.010287659538706294
x5,0.012589519576188155,0.0007270857549437426
