,ST,ST_conf
x1,0.026827411156688092,0.0017744066736770305
x2,0.42072917663404535,0.01153524310047209
x3,0.05908075770808617,0.0030423498907137555
x4,0.5841081476787701,0.016627135174408066
x5,0.016181326618856403,0.001090336974201922
