,S2,S2_conf
"('x1', 'x2')",0.023624438936235892,0.01804933560352769
"('x1', 'x3')",0.00026031254375460944,0.01381346886320123
"('x1', 'x4')",-0.0016370854512500164,0.014226329794002127
"('x1', 'x5')",-0.001931538635999444,0.013508428099909051
"('x2', 'x3')",0.01363260286291293,0.025317717901884675
"('x2', 'x4')",0.046995417441352466,0.022772926874359604
"('x2', 'x5')",0.0027371203581099263,0.022933883891404234
"('x3', 'x4')",-0.0013725465926900902,0.013815172908118796
"('x3', 'x5')",-0.0018888537866871974,0.013854957406874351
"('x4', 'x5')",-0.0013318336506792094,0.009997003817868458
