,S2,S2_conf
"('x1', 'x2')",0.01805196031169276,0.012157466234287201
"('x1', 'x3')",0.009438650652022679,0.009601716566023696
"('x1', 'x4')",0.0027925215743672127,0.009641362395233569
"('x1', 'x5')",0.00018625282247688828,0.00965172438907458
"('x2', 'x3')",0.058322679493341495,0.030623000978500986
"('x2', 'x4')",0.01119825171587624,0.027839482166434303
"('x2', 'x5')",0.007391588190010132,0.024379262039555243
"('x3', 'x4')",0.0008510818862441094,0.015119392651517256
"('x3', 'x5')",0.0022408297319843704,0.01347071621271385
"('x4', 'x5')",0.001181260801751136,0.015085842694739072
