,S2,S2_conf
"('x1', 'x2')",0.011853060123043713,0.009491520118481077
"('x1', 'x3')",0.0007266708540795142,0.006137037151724203
"('x1', 'x4')",-0.00024951048951235566,0.005994386856406565
"('x1', 'x5')",-0.0006079662555563484,0.006438900708229174
"('x2', 'x3')",0.05189063439559774,0.029894302250755452
"('x2', 'x4')",0.027603476906097213,0.02874550199322082
"('x2', 'x5')",0.005139549533456439,0.027359516294228205
"('x3', 'x4')",0.0007887576718379197,0.016083264298818206
"('x3', 'x5')",0.0032740676150757875,0.015229522843748457
"('x4', 'x5')",-0.0012570524807676287,0.015469334005432286
