,ST,ST_conf
x1,0.1869717221648051,0.005906171375611887
x2,0.30327729522405433,0.009079494398468667
x3,0.7226381539153579,0.019180062673491084
x4,0.16901180543883648,0.0058313578659235634
x5,0.04753143986658846,0.0022006218301796722
