,ST,ST_conf
x1,0.24433447821389967,0.03343357341470473
x2,0.24018538627085687,0.030495535352068535
x3,0.4352535836311185,0.04579652878677534
x4,0.20833855089096634,0.022524168235791165
x5,0.021843869034720572,0.006324651057281967
