,ST,ST_conf
x1,0.16897355328125002,0.01926059904128624
x2,0.29263354362428645,0.03579998302707024
x3,0.5660579405145431,0.059093078265125935
x4,0.07947038267850039,0.00993754631557698
x5,0.021783313543630653,0.004564877880034152
