,ST,ST_conf
x1,0.2766395011533324,0.008476654909075452
x2,0.45670461288366504,0.01459077017447439
x3,0.15240780623788783,0.005156013579154334
x4,0.15258510471411318,0.005983413820370927
x5,0.17306440862750894,0.005199324685859978
