,S2,S2_conf
"('x1', 'x2')",0.01482094190552069,0.009355111829492292
"('x1', 'x3')",0.002231182113860003,0.006863439767652182
"('x1', 'x4')",-0.0009131660191109003,0.006952727606426672
"('x1', 'x5')",0.0006780848267636391,0.0066601115663976855
"('x2', 'x3')",0.056206676257677474,0.02296065063070962
"('x2', 'x4')",0.027086631559091107,0.02509202819213567
"('x2', 'x5')",0.008913216499153866,0.023249372467984714
"('x3', 'x4')",0.0024027340972950784,0.01810798200987226
"('x3', 'x5')",0.005034969372969746,0.017638295672188005
"('x4', 'x5')",-0.0008005760635626455,0.014940788674716278
