,ST,ST_conf
x1,0.024788847291125835,0.00178423195830016
x2,0.5434303243786932,0.013576623516973595
x3,0.05744396124592114,0.0028155637377985793
x4,0.4689639229291375,0.014372462863091764
x5,0.023719814919324046,0.0010514528682349753
