,ST,ST_conf
x1,0.2795423765827811,0.01075144258178214
x2,0.43960717441143793,0.017165717651700215
x3,0.2257858771841512,0.00852839325517609
x4,0.19141274971382793,0.009679175672764568
x5,0.16745649912406632,0.006849198477990805
