,S2,S2_conf
"('x1', 'x2')",0.015127458372713398,0.01112654773683777
"('x1', 'x3')",0.013098035911560058,0.009056163066579043
"('x1', 'x4')",0.005166861701771441,0.009040741392598618
"('x1', 'x5')",0.00035766264421201784,0.009585835098180995
"('x2', 'x3')",0.036572861930922546,0.02679050333698618
"('x2', 'x4')",0.008431165301547694,0.026971071147994474
"('x2', 'x5')",0.0033105044182744894,0.023727641751172958
"('x3', 'x4')",0.0030090553162189226,0.013808279860546214
"('x3', 'x5')",0.0016805806001859982,0.012114656487939955
"('x4', 'x5')",0.0012173940790694273,0.01762630672223361
