,ST,ST_conf
x1,0.25940681817451344,0.009268528760855719
x2,0.38825923094861114,0.012860481500812112
x3,0.3702120896989847,0.011749759703684531
x4,0.4522102962316512,0.014367645494482828
x5,0.1083081983379862,0.004341762700187736
