,S2,S2_conf
"('x1', 'x2')",0.013886726711320518,0.009287747411191465
"('x1', 'x3')",0.0011680018525238867,0.0069049861503653436
"('x1', 'x4')",-0.00027684523463344934,0.0068892324162159145
"('x1', 'x5')",-0.00027310018686881044,0.007122867623022609
"('x2', 'x3')",0.049922904589200484,0.025759651689868716
"('x2', 'x4')",0.03266389602111072,0.025542235474752394
"('x2', 'x5')",0.005800446811126465,0.02566464384691679
"('x3', 'x4')",0.0008948946204970221,0.015434409786282449
"('x3', 'x5')",0.003138232287676186,0.013718315573368209
"('x4', 'x5')",-0.0013211722302032755,0.015552291369250864
