,S1,S1_conf
x1,0.1980119205453937,0.009362308742945129
x2,0.14687375789858448,0.010333445670113826
x3,0.18885878729397781,0.010952504828250225
x4,0.1965482306968026,0.012451263994835442
x5,0.1309135761140702,0.009824429337005756
