,S2,S2_conf
"('x1', 'x2')",0.03708128293221624,0.020687758241228264
"('x1', 'x3')",0.006981763993523835,0.017489345183909554
"('x1', 'x4')",-0.0010873559607090175,0.017176703290410756
"('x1', 'x5')",0.002148673749168037,0.017540710852507566
"('x2', 'x3')",0.03135154204373923,0.030019822663753158
"('x2', 'x4')",0.004349142195083873,0.026888709844452355
"('x2', 'x5')",0.012988144093512358,0.030378416949669782
"('x3', 'x4')",0.016772927579735884,0.012315064916825253
"('x3', 'x5')",0.006814324579666714,0.012396034890881506
"('x4', 'x5')",0.0007670991682870026,0.008229718130336619
