,S2,S2_conf
"('x1', 'x2')",0.01626133638062688,0.011674044932971627
"('x1', 'x3')",0.004550975743018104,0.009100398127540064
"('x1', 'x4')",0.0037339906798967426,0.008734083569152583
"('x1', 'x5')",0.001478946203684054,0.008999149372703824
"('x2', 'x3')",0.051048458231435445,0.029796245027825383
"('x2', 'x4')",0.022128587518659676,0.027479197218160598
"('x2', 'x5')",0.0038125242487433743,0.025333185657132332
"('x3', 'x4')",0.002005105100818666,0.017039410810379903
"('x3', 'x5')",0.003125767567286445,0.016383865409921945
"('x4', 'x5')",-0.00038732859175013776,0.015442306740284286
