,S2,S2_conf
"('x1', 'x2')",0.01315685013895418,0.01186106888539219
"('x1', 'x3')",0.004746055656651427,0.013857947312404986
"('x1', 'x4')",0.0023980105429455972,0.010773717739756133
"('x1', 'x5')",-0.001727296909948367,0.01040563565684559
"('x2', 'x3')",0.04551732571358724,0.02211118658449625
"('x2', 'x4')",0.03254766013322942,0.01893837703838492
"('x2', 'x5')",0.008134885578980986,0.017368456297972498
"('x3', 'x4')",0.016380773985053124,0.02029995522615494
"('x3', 'x5')",-0.00014281274101959614,0.019635249801925582
"('x4', 'x5')",0.001604637815315206,0.012788206427779482
