,S2,S2_conf
"('x1', 'x2')",0.01212239584764152,0.008080042844636736
"('x1', 'x3')",0.008428709875172222,0.006167975392611934
"('x1', 'x4')",0.0014859260369843863,0.006415552532378313
"('x1', 'x5')",0.0013851778433490863,0.005923471802763639
"('x2', 'x3')",0.02427504609060392,0.02565959429002987
"('x2', 'x4')",0.022882567258719733,0.030782960227555084
"('x2', 'x5')",0.0044310126372131,0.02561172023846025
"('x3', 'x4')",0.006445549460325994,0.011131771876390001
"('x3', 'x5')",0.0038245528626308853,0.010567321857209945
"('x4', 'x5')",0.0007437704708643522,0.01833746964075711
