,S2,S2_conf
"('x1', 'x2')",0.0062168351778670305,0.06759630252159235
"('x1', 'x3')",0.00541434101403665,0.06007963392786928
"('x1', 'x4')",0.0013716647688236591,0.05520017599257214
"('x1', 'x5')",-0.0018322901284712478,0.05406038963854035
"('x2', 'x3')",0.026028024645607606,0.09652754582935308
"('x2', 'x4')",0.008891221384606109,0.0912317433764921
"('x2', 'x5')",-0.005579637671997872,0.0960131117412557
"('x3', 'x4')",0.009853266335430468,0.06166582311145454
"('x3', 'x5')",0.00823335638976802,0.062021368890904455
"('x4', 'x5')",-0.014030232697623046,0.028122123209139774
