,S2,S2_conf
"('x1', 'x2')",0.01968481601341915,0.01468312689288555
"('x1', 'x3')",0.009884912328216755,0.01308090005039952
"('x1', 'x4')",0.0003542354162916622,0.012259587637169346
"('x1', 'x5')",0.0024206369435188866,0.011841893088098762
"('x2', 'x3')",0.03640399463375915,0.02554392865098333
"('x2', 'x4')",0.014031264258411419,0.023368897042507084
"('x2', 'x5')",0.003147660617710388,0.022951688738982973
"('x3', 'x4')",0.004254403319337213,0.01932729446252341
"('x3', 'x5')",0.003975712244080729,0.01740584961155248
"('x4', 'x5')",-0.0017545677155057834,0.009951886492696026
