,ST,ST_conf
x1,0.24235751041727244,0.009982181527120564
x2,0.18458182047895796,0.006506769783847805
x3,0.5386162662126908,0.013569431686439874
x4,0.13462514121976912,0.004619667925728547
x5,0.11802708313839454,0.004044838501761014
