,ST,ST_conf
x1,0.3054378138715865,0.009724325572356396
x2,0.5075069176547393,0.017558477985280523
x3,0.2256556436602015,0.008304761898094312
x4,0.12455313738218711,0.0062766993763439605
x5,0.16549139551723246,0.0077613228670391984
