,ST,ST_conf
x1,0.2594482553700045,0.011065734606595995
x2,0.18603060291137513,0.006362188516455375
x3,0.5128504048854172,0.015996358442123357
x4,0.20012496752641296,0.005972623275904784
x5,0.03326288752130221,0.0023024101824979243
