,S2,S2_conf
"('x1', 'x2')",0.017982133042277304,0.010801408834160744
"('x1', 'x3')",0.005963754659411125,0.009313325018195038
"('x1', 'x4')",-0.00044889724514532436,0.008144514265632594
"('x1', 'x5')",0.0016699913188343973,0.008782732067667783
"('x2', 'x3')",0.05471309862642465,0.027495656563062413
"('x2', 'x4')",0.02960453918273162,0.024990690686231498
"('x2', 'x5')",0.0051426846142695725,0.024152510107275618
"('x3', 'x4')",0.0015793063496473414,0.017344846271888373
"('x3', 'x5')",0.004978755290875532,0.017261027758000577
"('x4', 'x5')",-0.0008430690282821996,0.013140873019639466
