,S2,S2_conf
"('x1', 'x2')",0.019092094135034654,0.015536700079148428
"('x1', 'x3')",0.005250628793398493,0.01157103517662732
"('x1', 'x4')",0.0004601003562901187,0.011306671596059796
"('x1', 'x5')",0.0019766090247645973,0.011643558326838124
"('x2', 'x3')",0.03780070909256589,0.029189781831626786
"('x2', 'x4')",0.023236030802489503,0.024371308526414007
"('x2', 'x5')",0.00517044662452773,0.02446279307525094
"('x3', 'x4')",0.0046406103159007586,0.01734807953016
"('x3', 'x5')",0.005846890082010864,0.01659156323365126
"('x4', 'x5')",-0.0023839626908223194,0.007001877767125643
