,S2,S2_conf
"('x1', 'x2')",0.01984585012673451,0.017417734723433057
"('x1', 'x3')",0.00947522694435049,0.014528555997686883
"('x1', 'x4')",0.0001665001936222016,0.013794137319502636
"('x1', 'x5')",0.0022025319841539083,0.01364440596710124
"('x2', 'x3')",0.031548442491128315,0.025734669710264703
"('x2', 'x4')",0.013189191251672894,0.02439883200315841
"('x2', 'x5')",0.0025541208732849686,0.02243989380603758
"('x3', 'x4')",0.0045916602799674355,0.018170264582280476
"('x3', 'x5')",0.0035708240051927943,0.017720381559921793
"('x4', 'x5')",-0.0015759237442232142,0.010983305122542085
