,ST,ST_conf
x1,0.24827511521605652,0.00968816766792964
x2,0.5213045003014475,0.016037612241643052
x3,0.1928922184887406,0.006979004204139665
x4,0.09969147037709396,0.005361006570822212
x5,0.19148250417724244,0.006033310707195883
