,S2,S2_conf
"('x1', 'x2')",0.01272548798695794,0.007148996143837714
"('x1', 'x3')",0.00760029682710147,0.006752885883867797
"('x1', 'x4')",0.0013751233086100045,0.006527783819520526
"('x1', 'x5')",0.0014223666873313424,0.007020402258273493
"('x2', 'x3')",0.02508806686707195,0.02492613288070887
"('x2', 'x4')",0.024284427306445255,0.028977885848525196
"('x2', 'x5')",0.004916193237736215,0.023817198541477614
"('x3', 'x4')",0.006300019134958201,0.00986424533588949
"('x3', 'x5')",0.004090554402176615,0.00957731253136788
"('x4', 'x5')",0.0006770983010690838,0.018339989686504084
