,S2,S2_conf
"('x1', 'x2')",0.015453190996036759,0.007735610378411288
"('x1', 'x3')",0.006465153149998716,0.006590025856218296
"('x1', 'x4')",0.0016519690850818614,0.006477350440688565
"('x1', 'x5')",0.00031306948537358423,0.006641910393794992
"('x2', 'x3')",0.03399596943895435,0.02718229506259451
"('x2', 'x4')",0.02593786733015918,0.027205929735980457
"('x2', 'x5')",0.006686585440660833,0.025300159164027336
"('x3', 'x4')",0.00690643775669092,0.013024562844835054
"('x3', 'x5')",0.005198807191066055,0.010937635931734543
"('x4', 'x5')",0.0009382044370780072,0.0195988680945212
