,S2,S2_conf
"('x1', 'x2')",0.018489472207209534,0.015043808188110784
"('x1', 'x3')",0.015151042925885039,0.015196956364347359
"('x1', 'x4')",0.004259945017191763,0.014529447627870274
"('x1', 'x5')",0.0023033131946638176,0.013334040256182678
"('x2', 'x3')",0.020938323737417386,0.023224056260128686
"('x2', 'x4')",0.02464934252997053,0.02046133626137652
"('x2', 'x5')",0.0005740123898197343,0.019851436986868472
"('x3', 'x4')",0.0014252616674773622,0.019973666705482576
"('x3', 'x5')",0.0012237771899363155,0.017999067054496252
"('x4', 'x5')",-0.0010496047026704695,0.012842190538582004
