,S2,S2_conf
"('x1', 'x2')",0.011454631207761912,0.007778998127559445
"('x1', 'x3')",0.007779892119277126,0.006027240849834717
"('x1', 'x4')",0.0003470293449231443,0.00622357617264706
"('x1', 'x5')",0.0005521900584324058,0.0064535752430629634
"('x2', 'x3')",0.022142782930085057,0.029013904864776226
"('x2', 'x4')",0.019678823492533026,0.030383974634043652
"('x2', 'x5')",0.004006797696468736,0.026753402638124
"('x3', 'x4')",0.003762703256510014,0.012650214478618435
"('x3', 'x5')",0.0026884288414853533,0.011865871100402974
"('x4', 'x5')",0.0005361292622599462,0.017396798406327314
