,S1,S1_conf
x1,0.21231144091121293,0.05481320508188455
x2,0.12469265220656749,0.04565536312705195
x3,0.36123665944301103,0.0490586756052759
x4,0.13081863847867087,0.03323182530044734
x5,0.021460511886447035,0.016142630870850834
