,ST,ST_conf
x1,0.11206666364776992,0.005090561414593892
x2,0.411435372998966,0.014136679044962313
x3,0.5626959407958049,0.015671838230853934
x4,0.07055336704613814,0.0023801621592901634
x5,0.018374860189690673,0.0011460869188631574
